t_days,Ca_uM,YAP_nuclear,NFkB_active,STAT6_active,phenotype_inflammatory,phenotype_transitional,phenotype_healing,phenotype_fbgc_prone,fbgc_risk
1.4104,0.57504,0.66697,0.22253,0.00855,0.40031,0.35189,0.10589,0.00237,0.00037
1.4111,0.57504,0.66697,0.2225,0.00856,0.40029,0.35186,0.1059,0.00237,0.00037
1.4118,0.57504,0.66697,0.22247,0.00856,0.40027,0.35183,0.1059,0.00238,0.00037
1.4125,0.57504,0.66697,0.22244,0.00857,0.40025,0.3518,0.10591,0.00238,0.00037
1.4132,0.57504,0.66697,0.22241,0.00857,0.40023,0.35176,0.10591,0.00238,0.00037
1.4139,0.57504,0.66697,0.22237,0.00858,0.40021,0.35173,0.10592,0.00238,0.00037
1.4146,0.57504,0.66697,0.22234,0.00859,0.40019,0.3517,0.10592,0.00238,0.00037
1.4153,0.57504,0.66697,0.22231,0.00859,0.40017,0.35167,0.10592,0.00239,0.00037
1.416,0.57504,0.66697,0.22228,0.0086,0.40016,0.35164,0.10593,0.00239,0.00037
1.4167,0.57504,0.66697,0.22225,0.0086,0.40014,0.3516,0.10593,0.00239,0.00037
1.4174,0.57504,0.66697,0.22222,0.00861,0.40012,0.35157,0.10594,0.00239,0.00037
1.4181,0.57504,0.66697,0.22218,0.00861,0.4001,0.35154,0.10594,0.00239,0.00037
1.4188,0.57504,0.66697,0.22215,0.00862,0.40008,0.35151,0.10594,0.0024,0.00037
1.4194,0.57504,0.66697,0.22212,0.00863,0.40006,0.35148,0.10595,0.0024,0.00037
1.4201,0.57504,0.66697,0.22209,0.00863,0.40004,0.35145,0.10595,0.0024,0.00037
1.4208,0.57504,0.66697,0.22206,0.00864,0.40002,0.35141,0.10596,0.0024,0.00037
1.4215,0.57504,0.66697,0.22203,0.00864,0.4,0.35138,0.10596,0.0024,0.00038
1.4222,0.57504,0.66697,0.22199,0.00865,0.39998,0.35135,0.10596,0.0024,0.00038
1.4229,0.57504,0.66697,0.22196,0.00866,0.39996,0.35132,0.10597,0.00241,0.00038
1.4236,0.57504,0.66697,0.22193,0.00866,0.39995,0.35129,0.10597,0.00241,0.00038
1.4243,0.57504,0.66697,0.2219,0.00867,0.39993,0.35125,0.10598,0.00241,0.00038
1.425,0.57504,0.66697,0.22187,0.00867,0.39991,0.35122,0.10598,0.00241,0.00038
1.4257,0.57504,0.66697,0.22184,0.00868,0.39989,0.35119,0.10599,0.00241,0.00038
1.4264,0.57504,0.66697,0.2218,0.00869,0.39987,0.35116,0.10599,0.00242,0.00038
1.4271,0.57504,0.66697,0.22177,0.00869,0.39985,0.35113,0.10599,0.00242,0.00038
1.4278,0.57504,0.66697,0.22174,0.0087,0.39983,0.35109,0.106,0.00242,0.00038
1.4285,0.57504,0.66697,0.22171,0.0087,0.39981,0.35106,0.106,0.00242,0.00038
1.4292,0.57504,0.66697,0.22168,0.00871,0.39979,0.35103,0.10601,0.00242,0.00038
1.4299,0.57504,0.66697,0.22164,0.00872,0.39977,0.351,0.10601,0.00243,0.00038
1.4306,0.57504,0.66697,0.22161,0.00872,0.39975,0.35097,0.10602,0.00243,0.00038
1.4312,0.57504,0.66697,0.22158,0.00873,0.39974,0.35094,0.10602,0.00243,0.00038
1.4319,0.57504,0.66697,0.22155,0.00873,0.39972,0.3509,0.10602,0.00243,0.00038
1.4326,0.57504,0.66697,0.22152,0.00874,0.3997,0.35087,0.10603,0.00243,0.00038
1.4333,0.57504,0.66697,0.22149,0.00875,0.39968,0.35084,0.10603,0.00244,0.00038
1.434,0.57504,0.66697,0.22145,0.00875,0.39966,0.35081,0.10604,0.00244,0.00038
1.4347,0.57504,0.66697,0.22142,0.00876,0.39964,0.35078,0.10604,0.00244,0.00038
1.4354,0.57504,0.66697,0.22139,0.00876,0.39962,0.35074,0.10605,0.00244,0.00038
1.4361,0.57504,0.66697,0.22136,0.00877,0.3996,0.35071,0.10605,0.00244,0.00038
1.4368,0.57504,0.66697,0.22133,0.00878,0.39958,0.35068,0.10605,0.00245,0.00038
1.4375,0.57504,0.66697,0.2213,0.00878,0.39956,0.35065,0.10606,0.00245,0.00038
1.4382,0.57504,0.66697,0.22126,0.00879,0.39954,0.35062,0.10606,0.00245,0.00038
1.4389,0.57504,0.66697,0.22123,0.00879,0.39953,0.35058,0.10607,0.00245,0.00038
1.4396,0.57504,0.66697,0.2212,0.0088,0.39951,0.35055,0.10607,0.00245,0.00038
1.4403,0.57504,0.66697,0.22117,0.00881,0.39949,0.35052,0.10607,0.00246,0.00038
1.441,0.57504,0.66697,0.22114,0.00881,0.39947,0.35049,0.10608,0.00246,0.00039
1.4417,0.57504,0.66697,0.22111,0.00882,0.39945,0.35046,0.10608,0.00246,0.00039
1.4424,0.57504,0.66696,0.22107,0.00882,0.39943,0.35043,0.10609,0.00246,0.00039
1.4431,0.57504,0.66696,0.22104,0.00883,0.39941,0.35039,0.10609,0.00246,0.00039
1.4438,0.57504,0.66696,0.22101,0.00884,0.39939,0.35036,0.1061,0.00247,0.00039
1.4444,0.57504,0.66696,0.22098,0.00884,0.39937,0.35033,0.1061,0.00247,0.00039
1.4451,0.57504,0.66696,0.22095,0.00885,0.39935,0.3503,0.1061,0.00247,0.00039
1.4458,0.57504,0.66696,0.22092,0.00885,0.39934,0.35027,0.10611,0.00247,0.00039
1.4465,0.57504,0.66696,0.22088,0.00886,0.39932,0.35023,0.10611,0.00247,0.00039
1.4472,0.57504,0.66696,0.22085,0.00887,0.3993,0.3502,0.10612,0.00248,0.00039
1.4479,0.57504,0.66696,0.22082,0.00887,0.39928,0.35017,0.10612,0.00248,0.00039
1.4486,0.57504,0.66696,0.22079,0.00888,0.39926,0.35014,0.10613,0.00248,0.00039
1.4493,0.57504,0.66696,0.22076,0.00889,0.39924,0.35011,0.10613,0.00248,0.00039
1.45,0.57504,0.66696,0.22073,0.00889,0.39922,0.35007,0.10613,0.00248,0.00039
1.4507,0.57504,0.66696,0.22069,0.0089,0.3992,0.35004,0.10614,0.00249,0.00039
1.4514,0.57504,0.66696,0.22066,0.0089,0.39918,0.35001,0.10614,0.00249,0.00039
1.4521,0.57504,0.66696,0.22063,0.00891,0.39916,0.34998,0.10615,0.00249,0.00039
1.4528,0.57504,0.66696,0.2206,0.00892,0.39914,0.34995,0.10615,0.00249,0.00039
1.4535,0.57504,0.66696,0.22057,0.00892,0.39913,0.34991,0.10616,0.00249,0.00039
1.4542,0.57504,0.66696,0.22053,0.00893,0.39911,0.34988,0.10616,0.0025,0.00039
1.4549,0.57504,0.66696,0.2205,0.00893,0.39909,0.34985,0.10616,0.0025,0.00039
1.4556,0.57504,0.66696,0.22047,0.00894,0.39907,0.34982,0.10617,0.0025,0.00039
1.4562,0.57504,0.66696,0.22044,0.00895,0.39905,0.34979,0.10617,0.0025,0.00039
1.4569,0.57504,0.66696,0.22041,0.00895,0.39903,0.34975,0.10618,0.0025,0.00039
1.4576,0.57504,0.66696,0.22038,0.00896,0.39901,0.34972,0.10618,0.00251,0.00039
1.4583,0.57504,0.66696,0.22034,0.00896,0.39899,0.34969,0.10619,0.00251,0.00039
1.459,0.57504,0.66696,0.22031,0.00897,0.39897,0.34966,0.10619,0.00251,0.00039
1.4597,0.57504,0.66696,0.22028,0.00898,0.39895,0.34963,0.1062,0.00251,0.0004
1.4604,0.57504,0.66696,0.22025,0.00898,0.39894,0.3496,0.1062,0.00251,0.0004
1.4611,0.57504,0.66696,0.22022,0.00899,0.39892,0.34956,0.1062,0.00252,0.0004
1.4618,0.57504,0.66696,0.22019,0.009,0.3989,0.34953,0.10621,0.00252,0.0004
1.4625,0.57504,0.66696,0.22015,0.009,0.39888,0.3495,0.10621,0.00252,0.0004
1.4632,0.57504,0.66696,0.22012,0.00901,0.39886,0.34947,0.10622,0.00252,0.0004
1.4639,0.57504,0.66696,0.22009,0.00901,0.39884,0.34944,0.10622,0.00252,0.0004
1.4646,0.57504,0.66696,0.22006,0.00902,0.39882,0.3494,0.10623,0.00253,0.0004
1.4653,0.57504,0.66696,0.22003,0.00903,0.3988,0.34937,0.10623,0.00253,0.0004
1.466,0.57504,0.66696,0.22,0.00903,0.39878,0.34934,0.10623,0.00253,0.0004
1.4667,0.57504,0.66696,0.21996,0.00904,0.39876,0.34931,0.10624,0.00253,0.0004
1.4674,0.57504,0.66696,0.21993,0.00905,0.39874,0.34928,0.10624,0.00253,0.0004
1.4681,0.57504,0.66696,0.2199,0.00905,0.39873,0.34924,0.10625,0.00254,0.0004
1.4688,0.57504,0.66696,0.21987,0.00906,0.39871,0.34921,0.10625,0.00254,0.0004
1.4694,0.57504,0.66696,0.21984,0.00906,0.39869,0.34918,0.10626,0.00254,0.0004
1.4701,0.57504,0.66696,0.21981,0.00907,0.39867,0.34915,0.10626,0.00254,0.0004
1.4708,0.57504,0.66696,0.21977,0.00908,0.39865,0.34912,0.10626,0.00254,0.0004
1.4715,0.57504,0.66696,0.21974,0.00908,0.39863,0.34908,0.10627,0.00255,0.0004
1.4722,0.57504,0.66696,0.21971,0.00909,0.39861,0.34905,0.10627,0.00255,0.0004
1.4729,0.57504,0.66696,0.21968,0.0091,0.39859,0.34902,0.10628,0.00255,0.0004
1.4736,0.57504,0.66696,0.21965,0.0091,0.39857,0.34899,0.10628,0.00255,0.0004
1.4743,0.57504,0.66696,0.21962,0.00911,0.39855,0.34896,0.10629,0.00255,0.0004
1.475,0.57504,0.66696,0.21958,0.00911,0.39854,0.34892,0.10629,0.00256,0.0004
1.4757,0.57504,0.66696,0.21955,0.00912,0.39852,0.34889,0.1063,0.00256,0.0004
1.4764,0.57504,0.66696,0.21952,0.00913,0.3985,0.34886,0.1063,0.00256,0.0004
1.4771,0.57504,0.66696,0.21949,0.00913,0.39848,0.34883,0.1063,0.00256,0.0004
1.4778,0.57504,0.66696,0.21946,0.00914,0.39846,0.3488,0.10631,0.00256,0.0004
1.4785,0.57504,0.66696,0.21943,0.00915,0.39844,0.34876,0.10631,0.00257,0.00041
1.4792,0.57504,0.66696,0.21939,0.00915,0.39842,0.34873,0.10632,0.00257,0.00041
1.4799,0.57504,0.66696,0.21936,0.00916,0.3984,0.3487,0.10632,0.00257,0.00041
1.4806,0.57504,0.66696,0.21933,0.00916,0.39838,0.34867,0.10633,0.00257,0.00041
1.4812,0.57504,0.66696,0.2193,0.00917,0.39836,0.34864,0.10633,0.00257,0.00041
1.4819,0.57504,0.66696,0.21927,0.00918,0.39835,0.34861,0.10634,0.00258,0.00041
1.4826,0.57504,0.66696,0.21924,0.00918,0.39833,0.34857,0.10634,0.00258,0.00041
1.4833,0.57504,0.66696,0.21921,0.00919,0.39831,0.34854,0.10634,0.00258,0.00041
1.484,0.57504,0.66696,0.21917,0.0092,0.39829,0.34851,0.10635,0.00258,0.00041
1.4847,0.57504,0.66696,0.21914,0.0092,0.39827,0.34848,0.10635,0.00258,0.00041
1.4854,0.57504,0.66696,0.21911,0.00921,0.39825,0.34845,0.10636,0.00259,0.00041
1.4861,0.57504,0.66696,0.21908,0.00921,0.39823,0.34841,0.10636,0.00259,0.00041
1.4868,0.57504,0.66696,0.21905,0.00922,0.39821,0.34838,0.10637,0.00259,0.00041
1.4875,0.57504,0.66696,0.21902,0.00923,0.39819,0.34835,0.10637,0.00259,0.00041
1.4882,0.57504,0.66696,0.21898,0.00923,0.39817,0.34832,0.10638,0.00259,0.00041
1.4889,0.57504,0.66696,0.21895,0.00924,0.39816,0.34829,0.10638,0.0026,0.00041
1.4896,0.57504,0.66696,0.21892,0.00925,0.39814,0.34825,0.10638,0.0026,0.00041
1.4903,0.57504,0.66696,0.21889,0.00925,0.39812,0.34822,0.10639,0.0026,0.00041
1.491,0.57504,0.66696,0.21886,0.00926,0.3981,0.34819,0.10639,0.0026,0.00041
1.4917,0.57504,0.66696,0.21883,0.00927,0.39808,0.34816,0.1064,0.00261,0.00041
1.4924,0.57504,0.66696,0.21879,0.00927,0.39806,0.34813,0.1064,0.00261,0.00041
1.4931,0.57504,0.66696,0.21876,0.00928,0.39804,0.34809,0.10641,0.00261,0.00041
1.4938,0.57504,0.66696,0.21873,0.00928,0.39802,0.34806,0.10641,0.00261,0.00041
1.4944,0.57504,0.66696,0.2187,0.00929,0.398,0.34803,0.10642,0.00261,0.00041
1.4951,0.57504,0.66696,0.21867,0.0093,0.39798,0.348,0.10642,0.00262,0.00041
1.4958,0.57504,0.66696,0.21864,0.0093,0.39796,0.34797,0.10642,0.00262,0.00041
1.4965,0.57504,0.66696,0.2186,0.00931,0.39795,0.34793,0.10643,0.00262,0.00042
1.4972,0.57504,0.66696,0.21857,0.00932,0.39793,0.3479,0.10643,0.00262,0.00042
1.4979,0.57504,0.66696,0.21854,0.00932,0.39791,0.34787,0.10644,0.00262,0.00042
1.4986,0.57504,0.66696,0.21851,0.00933,0.39789,0.34784,0.10644,0.00263,0.00042
1.4993,0.57504,0.66696,0.21848,0.00934,0.39787,0.34781,0.10645,0.00263,0.00042
1.5,0.57504,0.66696,0.21845,0.00934,0.39785,0.34777,0.10645,0.00263,0.00042
1.5007,0.57504,0.66696,0.21841,0.00935,0.39783,0.34774,0.10646,0.00263,0.00042
1.5014,0.57504,0.66696,0.21838,0.00935,0.39781,0.34771,0.10646,0.00263,0.00042
1.5021,0.57504,0.66696,0.21835,0.00936,0.39779,0.34768,0.10646,0.00264,0.00042
1.5028,0.57504,0.66696,0.21832,0.00937,0.39778,0.34765,0.10647,0.00264,0.00042
1.5035,0.57504,0.66696,0.21829,0.00937,0.39776,0.34761,0.10647,0.00264,0.00042
1.5042,0.57504,0.66696,0.21826,0.00938,0.39774,0.34758,0.10648,0.00264,0.00042
1.5049,0.57504,0.66696,0.21822,0.00939,0.39772,0.34755,0.10648,0.00264,0.00042
1.5056,0.57504,0.66696,0.21819,0.00939,0.3977,0.34752,0.10649,0.00265,0.00042
1.5062,0.57504,0.66696,0.21816,0.0094,0.39768,0.34749,0.10649,0.00265,0.00042
1.5069,0.57504,0.66696,0.21813,0.00941,0.39766,0.34745,0.1065,0.00265,0.00042
1.5076,0.57504,0.66696,0.2181,0.00941,0.39764,0.34742,0.1065,0.00265,0.00042
1.5083,0.57504,0.66696,0.21807,0.00942,0.39762,0.34739,0.10651,0.00266,0.00042
1.509,0.57504,0.66696,0.21803,0.00943,0.3976,0.34736,0.10651,0.00266,0.00042
1.5097,0.57504,0.66696,0.218,0.00943,0.39759,0.34733,0.10651,0.00266,0.00042
1.5104,0.57504,0.66696,0.21797,0.00944,0.39757,0.34729,0.10652,0.00266,0.00042
1.5111,0.57504,0.66696,0.21794,0.00944,0.39755,0.34726,0.10652,0.00266,0.00042
1.5118,0.57504,0.66696,0.21791,0.00945,0.39753,0.34723,0.10653,0.00267,0.00042
1.5125,0.57504,0.66696,0.21788,0.00946,0.39751,0.3472,0.10653,0.00267,0.00042
1.5132,0.57504,0.66696,0.21785,0.00946,0.39749,0.34717,0.10654,0.00267,0.00042
1.5139,0.57504,0.66696,0.21781,0.00947,0.39747,0.34713,0.10654,0.00267,0.00042
1.5146,0.57504,0.66696,0.21778,0.00948,0.39745,0.3471,0.10655,0.00267,0.00043
1.5153,0.57504,0.66696,0.21775,0.00948,0.39743,0.34707,0.10655,0.00268,0.00043
1.516,0.57504,0.66696,0.21772,0.00949,0.39741,0.34704,0.10656,0.00268,0.00043
1.5167,0.57504,0.66696,0.21769,0.0095,0.3974,0.34701,0.10656,0.00268,0.00043
1.5174,0.57504,0.66696,0.21766,0.0095,0.39738,0.34697,0.10656,0.00268,0.00043
1.5181,0.57504,0.66696,0.21762,0.00951,0.39736,0.34694,0.10657,0.00269,0.00043
1.5188,0.57504,0.66696,0.21759,0.00952,0.39734,0.34691,0.10657,0.00269,0.00043
1.5194,0.57504,0.66696,0.21756,0.00952,0.39732,0.34688,0.10658,0.00269,0.00043
1.5201,0.57504,0.66696,0.21753,0.00953,0.3973,0.34685,0.10658,0.00269,0.00043
1.5208,0.57504,0.66696,0.2175,0.00954,0.39728,0.34681,0.10659,0.00269,0.00043
1.5215,0.57504,0.66696,0.21747,0.00954,0.39726,0.34678,0.10659,0.0027,0.00043
1.5222,0.57504,0.66696,0.21743,0.00955,0.39724,0.34675,0.1066,0.0027,0.00043
1.5229,0.57504,0.66696,0.2174,0.00956,0.39722,0.34672,0.1066,0.0027,0.00043
1.5236,0.57504,0.66696,0.21737,0.00956,0.39721,0.34669,0.10661,0.0027,0.00043
1.5243,0.57504,0.66696,0.21734,0.00957,0.39719,0.34666,0.10661,0.0027,0.00043
1.525,0.57504,0.66696,0.21731,0.00958,0.39717,0.34662,0.10662,0.00271,0.00043
1.5257,0.57504,0.66696,0.21728,0.00958,0.39715,0.34659,0.10662,0.00271,0.00043
1.5264,0.57504,0.66696,0.21725,0.00959,0.39713,0.34656,0.10662,0.00271,0.00043
1.5271,0.57504,0.66696,0.21721,0.0096,0.39711,0.34653,0.10663,0.00271,0.00043
1.5278,0.57504,0.66696,0.21718,0.0096,0.39709,0.3465,0.10663,0.00272,0.00043
1.5285,0.57504,0.66696,0.21715,0.00961,0.39707,0.34646,0.10664,0.00272,0.00043
1.5292,0.57504,0.66696,0.21712,0.00961,0.39705,0.34643,0.10664,0.00272,0.00043
1.5299,0.57504,0.66696,0.21709,0.00962,0.39704,0.3464,0.10665,0.00272,0.00043
1.5306,0.57504,0.66696,0.21706,0.00963,0.39702,0.34637,0.10665,0.00272,0.00043
1.5312,0.57504,0.66696,0.21702,0.00963,0.397,0.34634,0.10666,0.00273,0.00043
1.5319,0.57504,0.66696,0.21699,0.00964,0.39698,0.3463,0.10666,0.00273,0.00044
1.5326,0.57504,0.66696,0.21696,0.00965,0.39696,0.34627,0.10667,0.00273,0.00044
1.5333,0.57504,0.66696,0.21693,0.00965,0.39694,0.34624,0.10667,0.00273,0.00044
1.534,0.57504,0.66696,0.2169,0.00966,0.39692,0.34621,0.10668,0.00274,0.00044
1.5347,0.57504,0.66696,0.21687,0.00967,0.3969,0.34617,0.10668,0.00274,0.00044
1.5354,0.57504,0.66696,0.21683,0.00967,0.39688,0.34614,0.10669,0.00274,0.00044
1.5361,0.57504,0.66696,0.2168,0.00968,0.39686,0.34611,0.10669,0.00274,0.00044
1.5368,0.57504,0.66696,0.21677,0.00969,0.39685,0.34608,0.10669,0.00274,0.00044
1.5375,0.57504,0.66696,0.21674,0.00969,0.39683,0.34605,0.1067,0.00275,0.00044
1.5382,0.57504,0.66696,0.21671,0.0097,0.39681,0.34601,0.1067,0.00275,0.00044
1.5389,0.57504,0.66696,0.21668,0.00971,0.39679,0.34598,0.10671,0.00275,0.00044
1.5396,0.57504,0.66696,0.21665,0.00971,0.39677,0.34595,0.10671,0.00275,0.00044
1.5403,0.57504,0.66696,0.21661,0.00972,0.39675,0.34592,0.10672,0.00275,0.00044
1.541,0.57504,0.66696,0.21658,0.00973,0.39673,0.34589,0.10672,0.00276,0.00044
1.5417,0.57504,0.66696,0.21655,0.00973,0.39671,0.34586,0.10673,0.00276,0.00044
1.5424,0.57504,0.66696,0.21652,0.00974,0.39669,0.34582,0.10673,0.00276,0.00044
1.5431,0.57504,0.66696,0.21649,0.00975,0.39668,0.34579,0.10674,0.00276,0.00044
1.5438,0.57504,0.66696,0.21646,0.00975,0.39666,0.34576,0.10674,0.00277,0.00044
1.5444,0.57504,0.66696,0.21643,0.00976,0.39664,0.34573,0.10675,0.00277,0.00044
1.5451,0.57504,0.66696,0.21639,0.00977,0.39662,0.3457,0.10675,0.00277,0.00044
1.5458,0.57504,0.66696,0.21636,0.00977,0.3966,0.34566,0.10676,0.00277,0.00044
1.5465,0.57504,0.66696,0.21633,0.00978,0.39658,0.34563,0.10676,0.00277,0.00044
1.5472,0.57504,0.66696,0.2163,0.00979,0.39656,0.3456,0.10676,0.00278,0.00044
1.5479,0.57504,0.66696,0.21627,0.00979,0.39654,0.34557,0.10677,0.00278,0.00044
1.5486,0.57504,0.66696,0.21624,0.0098,0.39652,0.34554,0.10677,0.00278,0.00044
1.5493,0.57504,0.66696,0.2162,0.00981,0.39651,0.3455,0.10678,0.00278,0.00045
1.55,0.57504,0.66696,0.21617,0.00981,0.39649,0.34547,0.10678,0.00279,0.00045
1.5507,0.57504,0.66696,0.21614,0.00982,0.39647,0.34544,0.10679,0.00279,0.00045
1.5514,0.57504,0.66696,0.21611,0.00983,0.39645,0.34541,0.10679,0.00279,0.00045
1.5521,0.57504,0.66696,0.21608,0.00983,0.39643,0.34537,0.1068,0.00279,0.00045
1.5528,0.57504,0.66696,0.21605,0.00984,0.39641,0.34534,0.1068,0.00279,0.00045
1.5535,0.57504,0.66696,0.21601,0.00985,0.39639,0.34531,0.10681,0.0028,0.00045
1.5542,0.57504,0.66696,0.21598,0.00986,0.39637,0.34528,0.10681,0.0028,0.00045
1.5549,0.57504,0.66696,0.21595,0.00986,0.39635,0.34525,0.10682,0.0028,0.00045
1.5556,0.57504,0.66696,0.21592,0.00987,0.39633,0.34521,0.10682,0.0028,0.00045
1.5562,0.57504,0.66696,0.21589,0.00988,0.39632,0.34518,0.10683,0.00281,0.00045
1.5569,0.57504,0.66696,0.21586,0.00988,0.3963,0.34515,0.10683,0.00281,0.00045
1.5576,0.57504,0.66696,0.21583,0.00989,0.39628,0.34512,0.10684,0.00281,0.00045
1.5583,0.57504,0.66696,0.21579,0.0099,0.39626,0.34509,0.10684,0.00281,0.00045
1.559,0.57504,0.66695,0.21576,0.0099,0.39624,0.34505,0.10685,0.00281,0.00045
1.5597,0.57504,0.66695,0.21573,0.00991,0.39622,0.34502,0.10685,0.00282,0.00045
1.5604,0.57504,0.66695,0.2157,0.00992,0.3962,0.34499,0.10685,0.00282,0.00045
1.5611,0.57504,0.66695,0.21567,0.00992,0.39618,0.34496,0.10686,0.00282,0.00045
1.5618,0.57504,0.66695,0.21564,0.00993,0.39616,0.34493,0.10686,0.00282,0.00045
1.5625,0.57504,0.66695,0.21561,0.00994,0.39615,0.34489,0.10687,0.00283,0.00045
1.5632,0.57504,0.66695,0.21557,0.00994,0.39613,0.34486,0.10687,0.00283,0.00045
1.5639,0.57504,0.66695,0.21554,0.00995,0.39611,0.34483,0.10688,0.00283,0.00045
1.5646,0.57504,0.66695,0.21551,0.00996,0.39609,0.3448,0.10688,0.00283,0.00045
1.5653,0.57504,0.66695,0.21548,0.00996,0.39607,0.34477,0.10689,0.00283,0.00045
1.566,0.57504,0.66695,0.21545,0.00997,0.39605,0.34473,0.10689,0.00284,0.00046
1.5667,0.57504,0.66695,0.21542,0.00998,0.39603,0.3447,0.1069,0.00284,0.00046
1.5674,0.57504,0.66695,0.21539,0.00998,0.39601,0.34467,0.1069,0.00284,0.00046
1.5681,0.57504,0.66695,0.21535,0.00999,0.39599,0.34464,0.10691,0.00284,0.00046
1.5688,0.57504,0.66695,0.21532,0.01,0.39597,0.34461,0.10691,0.00285,0.00046
1.5694,0.57504,0.66695,0.21529,0.01,0.39596,0.34457,0.10692,0.00285,0.00046
1.5701,0.57504,0.66695,0.21526,0.01001,0.39594,0.34454,0.10692,0.00285,0.00046
1.5708,0.57504,0.66695,0.21523,0.01002,0.39592,0.34451,0.10693,0.00285,0.00046
1.5715,0.57504,0.66695,0.2152,0.01003,0.3959,0.34448,0.10693,0.00286,0.00046
1.5722,0.57504,0.66695,0.21516,0.01003,0.39588,0.34445,0.10694,0.00286,0.00046
1.5729,0.57504,0.66695,0.21513,0.01004,0.39586,0.34441,0.10694,0.00286,0.00046
1.5736,0.57504,0.66695,0.2151,0.01005,0.39584,0.34438,0.10695,0.00286,0.00046
1.5743,0.57504,0.66695,0.21507,0.01005,0.39582,0.34435,0.10695,0.00286,0.00046
1.575,0.57504,0.66695,0.21504,0.01006,0.3958,0.34432,0.10696,0.00287,0.00046
1.5757,0.57504,0.66695,0.21501,0.01007,0.39579,0.34429,0.10696,0.00287,0.00046
1.5764,0.57504,0.66695,0.21498,0.01007,0.39577,0.34425,0.10697,0.00287,0.00046
1.5771,0.57504,0.66695,0.21494,0.01008,0.39575,0.34422,0.10697,0.00287,0.00046
1.5778,0.57504,0.66695,0.21491,0.01009,0.39573,0.34419,0.10698,0.00288,0.00046
1.5785,0.57504,0.66695,0.21488,0.01009,0.39571,0.34416,0.10698,0.00288,0.00046
1.5792,0.57504,0.66695,0.21485,0.0101,0.39569,0.34413,0.10698,0.00288,0.00046
1.5799,0.57504,0.66695,0.21482,0.01011,0.39567,0.34409,0.10699,0.00288,0.00046
1.5806,0.57504,0.66695,0.21479,0.01012,0.39565,0.34406,0.10699,0.00289,0.00046
1.5812,0.57504,0.66695,0.21476,0.01012,0.39563,0.34403,0.107,0.00289,0.00046
1.5819,0.57504,0.66695,0.21472,0.01013,0.39562,0.344,0.107,0.00289,0.00046
1.5826,0.57504,0.66695,0.21469,0.01014,0.3956,0.34397,0.10701,0.00289,0.00047
1.5833,0.57504,0.66695,0.21466,0.01014,0.39558,0.34393,0.10701,0.00289,0.00047
1.584,0.57504,0.66695,0.21463,0.01015,0.39556,0.3439,0.10702,0.0029,0.00047
1.5847,0.57504,0.66695,0.2146,0.01016,0.39554,0.34387,0.10702,0.0029,0.00047
1.5854,0.57504,0.66695,0.21457,0.01016,0.39552,0.34384,0.10703,0.0029,0.00047
1.5861,0.57504,0.66695,0.21454,0.01017,0.3955,0.34381,0.10703,0.0029,0.00047
1.5868,0.57504,0.66695,0.2145,0.01018,0.39548,0.34377,0.10704,0.00291,0.00047
1.5875,0.57504,0.66695,0.21447,0.01018,0.39546,0.34374,0.10704,0.00291,0.00047
1.5882,0.57504,0.66695,0.21444,0.01019,0.39545,0.34371,0.10705,0.00291,0.00047
1.5889,0.57504,0.66695,0.21441,0.0102,0.39543,0.34368,0.10705,0.00291,0.00047
1.5896,0.57504,0.66695,0.21438,0.01021,0.39541,0.34365,0.10706,0.00292,0.00047
1.5903,0.57504,0.66695,0.21435,0.01021,0.39539,0.34361,0.10706,0.00292,0.00047
1.591,0.57504,0.66695,0.21432,0.01022,0.39537,0.34358,0.10707,0.00292,0.00047
1.5917,0.57504,0.66695,0.21428,0.01023,0.39535,0.34355,0.10707,0.00292,0.00047
1.5924,0.57504,0.66695,0.21425,0.01023,0.39533,0.34352,0.10708,0.00292,0.00047
1.5931,0.57504,0.66695,0.21422,0.01024,0.39531,0.34349,0.10708,0.00293,0.00047
1.5938,0.57504,0.66695,0.21419,0.01025,0.39529,0.34345,0.10709,0.00293,0.00047
1.5944,0.57504,0.66695,0.21416,0.01025,0.39528,0.34342,0.10709,0.00293,0.00047
1.5951,0.57504,0.66695,0.21413,0.01026,0.39526,0.34339,0.1071,0.00293,0.00047
1.5958,0.57504,0.66695,0.2141,0.01027,0.39524,0.34336,0.1071,0.00294,0.00047
1.5965,0.57504,0.66695,0.21406,0.01028,0.39522,0.34333,0.10711,0.00294,0.00047
1.5972,0.57504,0.66695,0.21403,0.01028,0.3952,0.34329,0.10711,0.00294,0.00047
1.5979,0.57504,0.66695,0.214,0.01029,0.39518,0.34326,0.10712,0.00294,0.00047
1.5986,0.57504,0.66695,0.21397,0.0103,0.39516,0.34323,0.10712,0.00295,0.00047
1.5993,0.57504,0.66695,0.21394,0.0103,0.39514,0.3432,0.10713,0.00295,0.00048
1.6,0.57504,0.66695,0.21391,0.01031,0.39512,0.34316,0.10713,0.00295,0.00048
1.6007,0.57504,0.66695,0.21388,0.01032,0.39511,0.34313,0.10714,0.00295,0.00048
1.6014,0.57504,0.66695,0.21384,0.01033,0.39509,0.3431,0.10714,0.00295,0.00048
1.6021,0.57504,0.66695,0.21381,0.01033,0.39507,0.34307,0.10715,0.00296,0.00048
1.6028,0.57504,0.66695,0.21378,0.01034,0.39505,0.34304,0.10715,0.00296,0.00048
1.6035,0.57504,0.66695,0.21375,0.01035,0.39503,0.343,0.10716,0.00296,0.00048
