t_days,Ca_uM,YAP_nuclear,NFkB,STAT6,inflam,transit,healing,fbgc_prone,fbgc_risk
3.0576,0.51215,0.65786,0.13421,0.03937,0.34367,0.24997,0.19687,0.02537,0.0077
3.0583,0.51215,0.65786,0.13419,0.03939,0.34366,0.24995,0.19688,0.02539,0.00771
3.059,0.51215,0.65786,0.13416,0.03942,0.34364,0.24992,0.1969,0.02541,0.00771
3.0597,0.51215,0.65786,0.13414,0.03945,0.34363,0.2499,0.19692,0.02543,0.00772
3.0604,0.51215,0.65786,0.13412,0.03947,0.34361,0.24987,0.19694,0.02545,0.00773
3.0611,0.51215,0.65786,0.13409,0.0395,0.3436,0.24984,0.19696,0.02546,0.00773
3.0618,0.51215,0.65786,0.13407,0.03952,0.34359,0.24982,0.19698,0.02548,0.00774
3.0625,0.51215,0.65786,0.13405,0.03955,0.34357,0.24979,0.19699,0.0255,0.00775
3.0632,0.51215,0.65786,0.13402,0.03958,0.34356,0.24977,0.19701,0.02552,0.00775
3.0639,0.51215,0.65786,0.134,0.0396,0.34354,0.24974,0.19703,0.02554,0.00776
3.0646,0.51215,0.65786,0.13397,0.03963,0.34353,0.24971,0.19705,0.02556,0.00777
3.0653,0.51215,0.65786,0.13395,0.03965,0.34352,0.24969,0.19707,0.02558,0.00777
3.066,0.51215,0.65786,0.13393,0.03968,0.3435,0.24966,0.19708,0.02559,0.00778
3.0667,0.51215,0.65786,0.1339,0.03971,0.34349,0.24964,0.1971,0.02561,0.00779
3.0674,0.51215,0.65786,0.13388,0.03973,0.34347,0.24961,0.19712,0.02563,0.00779
3.0681,0.51215,0.65786,0.13386,0.03976,0.34346,0.24958,0.19714,0.02565,0.0078
3.0688,0.51215,0.65786,0.13383,0.03979,0.34344,0.24956,0.19716,0.02567,0.00781
3.0694,0.51215,0.65786,0.13381,0.03981,0.34343,0.24953,0.19718,0.02569,0.00781
3.0701,0.51215,0.65786,0.13379,0.03984,0.34342,0.24951,0.19719,0.02571,0.00782
3.0708,0.51215,0.65786,0.13376,0.03986,0.3434,0.24948,0.19721,0.02572,0.00783
3.0715,0.51215,0.65786,0.13374,0.03989,0.34339,0.24945,0.19723,0.02574,0.00783
3.0722,0.51215,0.65786,0.13372,0.03992,0.34337,0.24943,0.19725,0.02576,0.00784
3.0729,0.51215,0.65786,0.13369,0.03994,0.34336,0.2494,0.19727,0.02578,0.00785
3.0736,0.51215,0.65786,0.13367,0.03997,0.34335,0.24938,0.19729,0.0258,0.00785
3.0743,0.51215,0.65786,0.13365,0.04,0.34333,0.24935,0.1973,0.02582,0.00786
3.075,0.51215,0.65786,0.13362,0.04002,0.34332,0.24933,0.19732,0.02584,0.00787
3.0757,0.51215,0.65786,0.1336,0.04005,0.3433,0.2493,0.19734,0.02585,0.00787
3.0764,0.51215,0.65786,0.13357,0.04007,0.34329,0.24927,0.19736,0.02587,0.00788
3.0771,0.51215,0.65786,0.13355,0.0401,0.34328,0.24925,0.19738,0.02589,0.00789
3.0778,0.51215,0.65786,0.13353,0.04013,0.34326,0.24922,0.1974,0.02591,0.00789
3.0785,0.51215,0.65786,0.1335,0.04015,0.34325,0.2492,0.19742,0.02593,0.0079
3.0792,0.51215,0.65786,0.13348,0.04018,0.34323,0.24917,0.19743,0.02595,0.00791
3.0799,0.51215,0.65786,0.13346,0.04021,0.34322,0.24914,0.19745,0.02597,0.00791
3.0806,0.51215,0.65786,0.13343,0.04023,0.3432,0.24912,0.19747,0.02598,0.00792
3.0812,0.51215,0.65786,0.13341,0.04026,0.34319,0.24909,0.19749,0.026,0.00793
3.0819,0.51215,0.65786,0.13339,0.04029,0.34318,0.24907,0.19751,0.02602,0.00793
3.0826,0.51215,0.65786,0.13336,0.04031,0.34316,0.24904,0.19753,0.02604,0.00794
3.0833,0.51215,0.65786,0.13334,0.04034,0.34315,0.24902,0.19755,0.02606,0.00795
3.084,0.51215,0.65786,0.13332,0.04037,0.34313,0.24899,0.19756,0.02608,0.00795
3.0847,0.51215,0.65786,0.13329,0.04039,0.34312,0.24896,0.19758,0.0261,0.00796
3.0854,0.51215,0.65786,0.13327,0.04042,0.34311,0.24894,0.1976,0.02612,0.00797
3.0861,0.51215,0.65786,0.13325,0.04044,0.34309,0.24891,0.19762,0.02614,0.00797
3.0868,0.51215,0.65786,0.13322,0.04047,0.34308,0.24889,0.19764,0.02615,0.00798
3.0875,0.51215,0.65786,0.1332,0.0405,0.34306,0.24886,0.19766,0.02617,0.00799
3.0882,0.51215,0.65786,0.13318,0.04052,0.34305,0.24884,0.19768,0.02619,0.00799
3.0889,0.51215,0.65786,0.13315,0.04055,0.34304,0.24881,0.19769,0.02621,0.008
3.0896,0.51215,0.65786,0.13313,0.04058,0.34302,0.24878,0.19771,0.02623,0.00801
3.0903,0.51215,0.65786,0.13311,0.0406,0.34301,0.24876,0.19773,0.02625,0.00801
3.091,0.51215,0.65786,0.13308,0.04063,0.34299,0.24873,0.19775,0.02627,0.00802
3.0917,0.51215,0.65786,0.13306,0.04066,0.34298,0.24871,0.19777,0.02629,0.00803
3.0924,0.51215,0.65786,0.13304,0.04068,0.34297,0.24868,0.19779,0.02631,0.00803
3.0931,0.51215,0.65786,0.13301,0.04071,0.34295,0.24866,0.19781,0.02632,0.00804
3.0938,0.51215,0.65786,0.13299,0.04074,0.34294,0.24863,0.19782,0.02634,0.00805
3.0944,0.51215,0.65786,0.13297,0.04077,0.34292,0.2486,0.19784,0.02636,0.00805
3.0951,0.51215,0.65786,0.13294,0.04079,0.34291,0.24858,0.19786,0.02638,0.00806
3.0958,0.51215,0.65786,0.13292,0.04082,0.3429,0.24855,0.19788,0.0264,0.00807
3.0965,0.51215,0.65786,0.1329,0.04085,0.34288,0.24853,0.1979,0.02642,0.00807
3.0972,0.51215,0.65786,0.13287,0.04087,0.34287,0.2485,0.19792,0.02644,0.00808
3.0979,0.51215,0.65786,0.13285,0.0409,0.34285,0.24848,0.19794,0.02646,0.00809
3.0986,0.51215,0.65786,0.13283,0.04093,0.34284,0.24845,0.19796,0.02648,0.00809
3.0993,0.51215,0.65786,0.1328,0.04095,0.34283,0.24842,0.19798,0.0265,0.0081
3.1,0.51215,0.65786,0.13278,0.04098,0.34281,0.2484,0.19799,0.02651,0.00811
3.1007,0.51215,0.65786,0.13276,0.04101,0.3428,0.24837,0.19801,0.02653,0.00811
3.1014,0.51215,0.65786,0.13273,0.04103,0.34278,0.24835,0.19803,0.02655,0.00812
3.1021,0.51215,0.65786,0.13271,0.04106,0.34277,0.24832,0.19805,0.02657,0.00813
3.1028,0.51215,0.65786,0.13269,0.04109,0.34276,0.2483,0.19807,0.02659,0.00814
3.1035,0.51215,0.65786,0.13266,0.04111,0.34274,0.24827,0.19809,0.02661,0.00814
3.1042,0.51215,0.65786,0.13264,0.04114,0.34273,0.24825,0.19811,0.02663,0.00815
3.1049,0.51215,0.65786,0.13262,0.04117,0.34271,0.24822,0.19813,0.02665,0.00816
3.1056,0.51215,0.65786,0.13259,0.0412,0.3427,0.24819,0.19815,0.02667,0.00816
3.1062,0.51215,0.65786,0.13257,0.04122,0.34269,0.24817,0.19816,0.02669,0.00817
3.1069,0.51215,0.65786,0.13255,0.04125,0.34267,0.24814,0.19818,0.02671,0.00818
3.1076,0.51215,0.65786,0.13252,0.04128,0.34266,0.24812,0.1982,0.02673,0.00818
3.1083,0.51215,0.65786,0.1325,0.0413,0.34264,0.24809,0.19822,0.02675,0.00819
3.109,0.51215,0.65786,0.13248,0.04133,0.34263,0.24807,0.19824,0.02676,0.0082
3.1097,0.51215,0.65786,0.13245,0.04136,0.34262,0.24804,0.19826,0.02678,0.0082
3.1104,0.51215,0.65786,0.13243,0.04139,0.3426,0.24802,0.19828,0.0268,0.00821
3.1111,0.51215,0.65786,0.13241,0.04141,0.34259,0.24799,0.1983,0.02682,0.00822
3.1118,0.51215,0.65786,0.13238,0.04144,0.34257,0.24796,0.19832,0.02684,0.00822
3.1125,0.51215,0.65786,0.13236,0.04147,0.34256,0.24794,0.19834,0.02686,0.00823
3.1132,0.51215,0.65786,0.13234,0.04149,0.34255,0.24791,0.19835,0.02688,0.00824
3.1139,0.51215,0.65786,0.13231,0.04152,0.34253,0.24789,0.19837,0.0269,0.00825
3.1146,0.51215,0.65786,0.13229,0.04155,0.34252,0.24786,0.19839,0.02692,0.00825
3.1153,0.51215,0.65786,0.13227,0.04158,0.3425,0.24784,0.19841,0.02694,0.00826
3.116,0.51215,0.65786,0.13224,0.0416,0.34249,0.24781,0.19843,0.02696,0.00827
3.1167,0.51215,0.65786,0.13222,0.04163,0.34248,0.24779,0.19845,0.02698,0.00827
3.1174,0.51215,0.65786,0.1322,0.04166,0.34246,0.24776,0.19847,0.027,0.00828
3.1181,0.51215,0.65786,0.13217,0.04169,0.34245,0.24774,0.19849,0.02702,0.00829
3.1188,0.51215,0.65786,0.13215,0.04171,0.34243,0.24771,0.19851,0.02704,0.00829
3.1194,0.51215,0.65786,0.13213,0.04174,0.34242,0.24768,0.19853,0.02705,0.0083
3.1201,0.51215,0.65786,0.1321,0.04177,0.34241,0.24766,0.19855,0.02707,0.00831
3.1208,0.51215,0.65786,0.13208,0.0418,0.34239,0.24763,0.19856,0.02709,0.00831
3.1215,0.51215,0.65786,0.13206,0.04182,0.34238,0.24761,0.19858,0.02711,0.00832
3.1222,0.51215,0.65786,0.13203,0.04185,0.34236,0.24758,0.1986,0.02713,0.00833
3.1229,0.51215,0.65786,0.13201,0.04188,0.34235,0.24756,0.19862,0.02715,0.00834
3.1236,0.51215,0.65786,0.13199,0.0419,0.34234,0.24753,0.19864,0.02717,0.00834
3.1243,0.51215,0.65786,0.13196,0.04193,0.34232,0.24751,0.19866,0.02719,0.00835
3.125,0.51215,0.65786,0.13194,0.04196,0.34231,0.24748,0.19868,0.02721,0.00836
3.1257,0.51215,0.65786,0.13192,0.04199,0.3423,0.24746,0.1987,0.02723,0.00836
3.1264,0.51215,0.65786,0.13189,0.04202,0.34228,0.24743,0.19872,0.02725,0.00837
3.1271,0.51215,0.65786,0.13187,0.04204,0.34227,0.24741,0.19874,0.02727,0.00838
3.1278,0.51215,0.65786,0.13185,0.04207,0.34225,0.24738,0.19876,0.02729,0.00838
3.1285,0.51215,0.65786,0.13183,0.0421,0.34224,0.24735,0.19878,0.02731,0.00839
3.1292,0.51215,0.65786,0.1318,0.04213,0.34223,0.24733,0.1988,0.02733,0.0084
3.1299,0.51215,0.65786,0.13178,0.04215,0.34221,0.2473,0.19882,0.02735,0.00841
3.1306,0.51215,0.65786,0.13176,0.04218,0.3422,0.24728,0.19883,0.02737,0.00841
3.1312,0.51215,0.65786,0.13173,0.04221,0.34218,0.24725,0.19885,0.02739,0.00842
3.1319,0.51215,0.65786,0.13171,0.04224,0.34217,0.24723,0.19887,0.02741,0.00843
3.1326,0.51215,0.65786,0.13169,0.04226,0.34216,0.2472,0.19889,0.02743,0.00843
3.1333,0.51215,0.65786,0.13166,0.04229,0.34214,0.24718,0.19891,0.02745,0.00844
3.134,0.51215,0.65786,0.13164,0.04232,0.34213,0.24715,0.19893,0.02747,0.00845
3.1347,0.51215,0.65786,0.13162,0.04235,0.34211,0.24713,0.19895,0.02749,0.00845
3.1354,0.51215,0.65786,0.13159,0.04237,0.3421,0.2471,0.19897,0.02751,0.00846
3.1361,0.51215,0.65786,0.13157,0.0424,0.34209,0.24708,0.19899,0.02753,0.00847
3.1368,0.51215,0.65786,0.13155,0.04243,0.34207,0.24705,0.19901,0.02755,0.00848
3.1375,0.51215,0.65786,0.13152,0.04246,0.34206,0.24703,0.19903,0.02757,0.00848
3.1382,0.51215,0.65786,0.1315,0.04249,0.34205,0.247,0.19905,0.02759,0.00849
3.1389,0.51215,0.65786,0.13148,0.04251,0.34203,0.24698,0.19907,0.0276,0.0085
3.1396,0.51215,0.65786,0.13145,0.04254,0.34202,0.24695,0.19909,0.02762,0.0085
3.1403,0.51215,0.65786,0.13143,0.04257,0.342,0.24693,0.19911,0.02764,0.00851
3.141,0.51215,0.65786,0.13141,0.0426,0.34199,0.2469,0.19913,0.02766,0.00852
3.1417,0.51215,0.65786,0.13139,0.04263,0.34198,0.24688,0.19915,0.02768,0.00853
3.1424,0.51215,0.65786,0.13136,0.04265,0.34196,0.24685,0.19917,0.0277,0.00853
3.1431,0.51215,0.65786,0.13134,0.04268,0.34195,0.24682,0.19919,0.02772,0.00854
3.1438,0.51215,0.65786,0.13132,0.04271,0.34193,0.2468,0.1992,0.02774,0.00855
3.1444,0.51215,0.65786,0.13129,0.04274,0.34192,0.24677,0.19922,0.02776,0.00855
3.1451,0.51215,0.65786,0.13127,0.04277,0.34191,0.24675,0.19924,0.02778,0.00856
3.1458,0.51215,0.65786,0.13125,0.04279,0.34189,0.24672,0.19926,0.0278,0.00857
3.1465,0.51215,0.65786,0.13122,0.04282,0.34188,0.2467,0.19928,0.02782,0.00858
3.1472,0.51215,0.65786,0.1312,0.04285,0.34186,0.24667,0.1993,0.02784,0.00858
3.1479,0.51215,0.65786,0.13118,0.04288,0.34185,0.24665,0.19932,0.02786,0.00859
3.1486,0.51215,0.65786,0.13115,0.04291,0.34184,0.24662,0.19934,0.02788,0.0086
3.1493,0.51215,0.65786,0.13113,0.04293,0.34182,0.2466,0.19936,0.0279,0.0086
3.15,0.51215,0.65786,0.13111,0.04296,0.34181,0.24657,0.19938,0.02792,0.00861
3.1507,0.51215,0.65786,0.13109,0.04299,0.3418,0.24655,0.1994,0.02794,0.00862
3.1514,0.51215,0.65786,0.13106,0.04302,0.34178,0.24652,0.19942,0.02796,0.00863
3.1521,0.51215,0.65786,0.13104,0.04305,0.34177,0.2465,0.19944,0.02798,0.00863
3.1528,0.51215,0.65786,0.13102,0.04307,0.34175,0.24647,0.19946,0.028,0.00864
3.1535,0.51215,0.65786,0.13099,0.0431,0.34174,0.24645,0.19948,0.02802,0.00865
3.1542,0.51215,0.65786,0.13097,0.04313,0.34173,0.24642,0.1995,0.02804,0.00865
3.1549,0.51215,0.65786,0.13095,0.04316,0.34171,0.2464,0.19952,0.02806,0.00866
3.1556,0.51215,0.65786,0.13092,0.04319,0.3417,0.24637,0.19954,0.02808,0.00867
3.1562,0.51215,0.65786,0.1309,0.04322,0.34169,0.24635,0.19956,0.0281,0.00868
3.1569,0.51215,0.65786,0.13088,0.04324,0.34167,0.24632,0.19958,0.02812,0.00868
3.1576,0.51215,0.65786,0.13085,0.04327,0.34166,0.2463,0.1996,0.02815,0.00869
3.1583,0.51215,0.65786,0.13083,0.0433,0.34164,0.24627,0.19962,0.02817,0.0087
3.159,0.51215,0.65786,0.13081,0.04333,0.34163,0.24625,0.19964,0.02819,0.00871
3.1597,0.51215,0.65786,0.13079,0.04336,0.34162,0.24622,0.19966,0.02821,0.00871
3.1604,0.51215,0.65786,0.13076,0.04339,0.3416,0.2462,0.19968,0.02823,0.00872
3.1611,0.51215,0.65786,0.13074,0.04341,0.34159,0.24617,0.1997,0.02825,0.00873
3.1618,0.51215,0.65786,0.13072,0.04344,0.34157,0.24615,0.19972,0.02827,0.00873
3.1625,0.51215,0.65786,0.13069,0.04347,0.34156,0.24612,0.19974,0.02829,0.00874
3.1632,0.51215,0.65786,0.13067,0.0435,0.34155,0.2461,0.19976,0.02831,0.00875
3.1639,0.51215,0.65786,0.13065,0.04353,0.34153,0.24607,0.19978,0.02833,0.00876
3.1646,0.51215,0.65786,0.13062,0.04356,0.34152,0.24605,0.1998,0.02835,0.00876
3.1653,0.51215,0.65786,0.1306,0.04359,0.34151,0.24602,0.19982,0.02837,0.00877
3.166,0.51215,0.65786,0.13058,0.04361,0.34149,0.246,0.19984,0.02839,0.00878
3.1667,0.51215,0.65786,0.13056,0.04364,0.34148,0.24597,0.19986,0.02841,0.00879
3.1674,0.51215,0.65786,0.13053,0.04367,0.34146,0.24595,0.19988,0.02843,0.00879
3.1681,0.51215,0.65786,0.13051,0.0437,0.34145,0.24592,0.1999,0.02845,0.0088
3.1688,0.51215,0.65786,0.13049,0.04373,0.34144,0.2459,0.19992,0.02847,0.00881
3.1694,0.51215,0.65786,0.13046,0.04376,0.34142,0.24587,0.19994,0.02849,0.00881
3.1701,0.51215,0.65786,0.13044,0.04379,0.34141,0.24585,0.19996,0.02851,0.00882
3.1708,0.51215,0.65786,0.13042,0.04381,0.3414,0.24582,0.19998,0.02853,0.00883
3.1715,0.51215,0.65786,0.1304,0.04384,0.34138,0.2458,0.2,0.02855,0.00884
3.1722,0.51215,0.65786,0.13037,0.04387,0.34137,0.24577,0.20002,0.02857,0.00884
3.1729,0.51215,0.65786,0.13035,0.0439,0.34135,0.24575,0.20004,0.02859,0.00885
3.1736,0.51215,0.65786,0.13033,0.04393,0.34134,0.24572,0.20006,0.02861,0.00886
3.1743,0.51215,0.65786,0.1303,0.04396,0.34133,0.2457,0.20008,0.02863,0.00887
3.175,0.51215,0.65786,0.13028,0.04399,0.34131,0.24567,0.2001,0.02865,0.00887
3.1757,0.51215,0.65786,0.13026,0.04402,0.3413,0.24565,0.20012,0.02867,0.00888
3.1764,0.51215,0.65786,0.13023,0.04404,0.34129,0.24562,0.20014,0.0287,0.00889
3.1771,0.51215,0.65786,0.13021,0.04407,0.34127,0.2456,0.20016,0.02872,0.0089
3.1778,0.51215,0.65786,0.13019,0.0441,0.34126,0.24557,0.20018,0.02874,0.0089
3.1785,0.51215,0.65786,0.13017,0.04413,0.34124,0.24555,0.2002,0.02876,0.00891
3.1792,0.51215,0.65786,0.13014,0.04416,0.34123,0.24553,0.20022,0.02878,0.00892
3.1799,0.51215,0.65786,0.13012,0.04419,0.34122,0.2455,0.20024,0.0288,0.00892
3.1806,0.51215,0.65786,0.1301,0.04422,0.3412,0.24548,0.20026,0.02882,0.00893
3.1812,0.51215,0.65786,0.13007,0.04425,0.34119,0.24545,0.20028,0.02884,0.00894
3.1819,0.51215,0.65786,0.13005,0.04428,0.34118,0.24543,0.2003,0.02886,0.00895
3.1826,0.51215,0.65786,0.13003,0.0443,0.34116,0.2454,0.20032,0.02888,0.00895
3.1833,0.51215,0.65786,0.13001,0.04433,0.34115,0.24538,0.20034,0.0289,0.00896
3.184,0.51215,0.65786,0.12998,0.04436,0.34113,0.24535,0.20036,0.02892,0.00897
3.1847,0.51215,0.65786,0.12996,0.04439,0.34112,0.24533,0.20038,0.02894,0.00898
3.1854,0.51215,0.65786,0.12994,0.04442,0.34111,0.2453,0.2004,0.02896,0.00898
3.1861,0.51215,0.65786,0.12991,0.04445,0.34109,0.24528,0.20042,0.02898,0.00899
3.1868,0.51215,0.65786,0.12989,0.04448,0.34108,0.24525,0.20044,0.029,0.009
3.1875,0.51215,0.65786,0.12987,0.04451,0.34107,0.24523,0.20046,0.02903,0.00901
3.1882,0.51215,0.65786,0.12985,0.04454,0.34105,0.2452,0.20048,0.02905,0.00901
3.1889,0.51215,0.65786,0.12982,0.04457,0.34104,0.24518,0.2005,0.02907,0.00902
3.1896,0.51215,0.65786,0.1298,0.04459,0.34102,0.24515,0.20052,0.02909,0.00903
3.1903,0.51215,0.65786,0.12978,0.04462,0.34101,0.24513,0.20055,0.02911,0.00904
3.191,0.51215,0.65786,0.12975,0.04465,0.341,0.2451,0.20057,0.02913,0.00904
3.1917,0.51215,0.65786,0.12973,0.04468,0.34098,0.24508,0.20059,0.02915,0.00905
3.1924,0.51215,0.65786,0.12971,0.04471,0.34097,0.24505,0.20061,0.02917,0.00906
3.1931,0.51215,0.65786,0.12969,0.04474,0.34096,0.24503,0.20063,0.02919,0.00907
3.1938,0.51215,0.65786,0.12966,0.04477,0.34094,0.24501,0.20065,0.02921,0.00907
3.1944,0.51215,0.65786,0.12964,0.0448,0.34093,0.24498,0.20067,0.02923,0.00908
3.1951,0.51215,0.65786,0.12962,0.04483,0.34092,0.24496,0.20069,0.02925,0.00909
3.1958,0.51215,0.65786,0.12959,0.04486,0.3409,0.24493,0.20071,0.02928,0.0091
3.1965,0.51215,0.65786,0.12957,0.04489,0.34089,0.24491,0.20073,0.0293,0.0091
3.1972,0.51215,0.65786,0.12955,0.04492,0.34087,0.24488,0.20075,0.02932,0.00911
3.1979,0.51215,0.65786,0.12953,0.04495,0.34086,0.24486,0.20077,0.02934,0.00912
3.1986,0.51215,0.65786,0.1295,0.04498,0.34085,0.24483,0.20079,0.02936,0.00913
3.1993,0.51215,0.65786,0.12948,0.045,0.34083,0.24481,0.20081,0.02938,0.00913
3.2,0.51215,0.65786,0.12946,0.04503,0.34082,0.24478,0.20083,0.0294,0.00914
3.2007,0.51215,0.65786,0.12944,0.04506,0.34081,0.24476,0.20085,0.02942,0.00915
3.2014,0.51215,0.65786,0.12941,0.04509,0.34079,0.24474,0.20087,0.02944,0.00916
3.2021,0.51215,0.65786,0.12939,0.04512,0.34078,0.24471,0.20089,0.02946,0.00916
3.2028,0.51215,0.65786,0.12937,0.04515,0.34076,0.24469,0.20091,0.02949,0.00917
3.2035,0.51215,0.65786,0.12934,0.04518,0.34075,0.24466,0.20094,0.02951,0.00918
3.2042,0.51215,0.65786,0.12932,0.04521,0.34074,0.24464,0.20096,0.02953,0.00919
3.2049,0.51215,0.65786,0.1293,0.04524,0.34072,0.24461,0.20098,0.02955,0.00919
3.2056,0.51215,0.65786,0.12928,0.04527,0.34071,0.24459,0.201,0.02957,0.0092
3.2062,0.51215,0.65786,0.12925,0.0453,0.3407,0.24456,0.20102,0.02959,0.00921
3.2069,0.51215,0.65786,0.12923,0.04533,0.34068,0.24454,0.20104,0.02961,0.00922
3.2076,0.51215,0.65786,0.12921,0.04536,0.34067,0.24451,0.20106,0.02963,0.00923
3.2083,0.51215,0.65786,0.12918,0.04539,0.34066,0.24449,0.20108,0.02965,0.00923
3.209,0.51215,0.65786,0.12916,0.04542,0.34064,0.24446,0.2011,0.02968,0.00924
3.2097,0.51215,0.65786,0.12914,0.04545,0.34063,0.24444,0.20112,0.0297,0.00925
3.2104,0.51215,0.65786,0.12912,0.04548,0.34061,0.24442,0.20114,0.02972,0.00926
3.2111,0.51215,0.65786,0.12909,0.04551,0.3406,0.24439,0.20116,0.02974,0.00926
3.2118,0.51215,0.65786,0.12907,0.04554,0.34059,0.24437,0.20118,0.02976,0.00927
3.2125,0.51215,0.65786,0.12905,0.04557,0.34057,0.24434,0.2012,0.02978,0.00928
3.2132,0.51215,0.65786,0.12903,0.0456,0.34056,0.24432,0.20123,0.0298,0.00929
3.2139,0.51215,0.65786,0.129,0.04563,0.34055,0.24429,0.20125,0.02982,0.00929
3.2146,0.51215,0.65786,0.12898,0.04566,0.34053,0.24427,0.20127,0.02985,0.0093
3.2153,0.51215,0.65786,0.12896,0.04569,0.34052,0.24424,0.20129,0.02987,0.00931
3.216,0.51215,0.65786,0.12894,0.04572,0.34051,0.24422,0.20131,0.02989,0.00932
3.2167,0.51215,0.65786,0.12891,0.04575,0.34049,0.2442,0.20133,0.02991,0.00932
3.2174,0.51215,0.65786,0.12889,0.04578,0.34048,0.24417,0.20135,0.02993,0.00933
3.2181,0.51215,0.65786,0.12887,0.04581,0.34046,0.24415,0.20137,0.02995,0.00934
3.2188,0.51215,0.65786,0.12884,0.04583,0.34045,0.24412,0.20139,0.02997,0.00935
3.2194,0.51215,0.65786,0.12882,0.04586,0.34044,0.2441,0.20141,0.03,0.00936
3.2201,0.51215,0.65786,0.1288,0.04589,0.34042,0.24407,0.20143,0.03002,0.00936
3.2208,0.51215,0.65786,0.12878,0.04592,0.34041,0.24405,0.20146,0.03004,0.00937
3.2215,0.51215,0.65786,0.12875,0.04595,0.3404,0.24403,0.20148,0.03006,0.00938
3.2222,0.51215,0.65786,0.12873,0.04598,0.34038,0.244,0.2015,0.03008,0.00939
3.2229,0.51215,0.65786,0.12871,0.04601,0.34037,0.24398,0.20152,0.0301,0.00939
3.2236,0.51215,0.65786,0.12869,0.04604,0.34036,0.24395,0.20154,0.03012,0.0094
3.2243,0.51215,0.65786,0.12866,0.04607,0.34034,0.24393,0.20156,0.03015,0.00941
3.225,0.51215,0.65786,0.12864,0.0461,0.34033,0.2439,0.20158,0.03017,0.00942
3.2257,0.51215,0.65786,0.12862,0.04613,0.34032,0.24388,0.2016,0.03019,0.00943
3.2264,0.51215,0.65786,0.1286,0.04617,0.3403,0.24385,0.20162,0.03021,0.00943
3.2271,0.51215,0.65786,0.12857,0.0462,0.34029,0.24383,0.20164,0.03023,0.00944
3.2278,0.51215,0.65786,0.12855,0.04623,0.34027,0.24381,0.20167,0.03025,0.00945
3.2285,0.51215,0.65786,0.12853,0.04626,0.34026,0.24378,0.20169,0.03027,0.00946
3.2292,0.51215,0.65786,0.1285,0.04629,0.34025,0.24376,0.20171,0.0303,0.00946
3.2299,0.51215,0.65786,0.12848,0.04632,0.34023,0.24373,0.20173,0.03032,0.00947
3.2306,0.51215,0.65786,0.12846,0.04635,0.34022,0.24371,0.20175,0.03034,0.00948
3.2312,0.51215,0.65786,0.12844,0.04638,0.34021,0.24368,0.20177,0.03036,0.00949
3.2319,0.51215,0.65786,0.12841,0.04641,0.34019,0.24366,0.20179,0.03038,0.0095
3.2326,0.51215,0.65786,0.12839,0.04644,0.34018,0.24364,0.20181,0.0304,0.0095
3.2333,0.51215,0.65786,0.12837,0.04647,0.34017,0.24361,0.20184,0.03043,0.00951
3.234,0.51215,0.65786,0.12835,0.0465,0.34015,0.24359,0.20186,0.03045,0.00952
3.2347,0.51215,0.65786,0.12832,0.04653,0.34014,0.24356,0.20188,0.03047,0.00953
3.2354,0.51215,0.65786,0.1283,0.04656,0.34013,0.24354,0.2019,0.03049,0.00953
3.2361,0.51215,0.65786,0.12828,0.04659,0.34011,0.24351,0.20192,0.03051,0.00954
3.2368,0.51215,0.65786,0.12826,0.04662,0.3401,0.24349,0.20194,0.03053,0.00955
3.2375,0.51215,0.65786,0.12823,0.04665,0.34008,0.24347,0.20196,0.03056,0.00956
3.2382,0.51215,0.65786,0.12821,0.04668,0.34007,0.24344,0.20198,0.03058,0.00957
3.2389,0.51215,0.65786,0.12819,0.04671,0.34006,0.24342,0.20201,0.0306,0.00957
3.2396,0.51215,0.65786,0.12817,0.04674,0.34004,0.24339,0.20203,0.03062,0.00958
3.2403,0.51215,0.65786,0.12814,0.04677,0.34003,0.24337,0.20205,0.03064,0.00959
3.241,0.51215,0.65786,0.12812,0.0468,0.34002,0.24335,0.20207,0.03067,0.0096
3.2417,0.51215,0.65786,0.1281,0.04683,0.34,0.24332,0.20209,0.03069,0.0096
3.2424,0.51215,0.65786,0.12808,0.04686,0.33999,0.2433,0.20211,0.03071,0.00961
3.2431,0.51215,0.65786,0.12805,0.04689,0.33998,0.24327,0.20213,0.03073,0.00962
3.2438,0.51215,0.65786,0.12803,0.04692,0.33996,0.24325,0.20215,0.03075,0.00963
3.2444,0.51215,0.65786,0.12801,0.04695,0.33995,0.24322,0.20218,0.03078,0.00964
3.2451,0.51215,0.65786,0.12799,0.04698,0.33994,0.2432,0.2022,0.0308,0.00964
3.2458,0.51215,0.65786,0.12796,0.04702,0.33992,0.24318,0.20222,0.03082,0.00965
3.2465,0.51215,0.65786,0.12794,0.04705,0.33991,0.24315,0.20224,0.03084,0.00966
3.2472,0.51215,0.65786,0.12792,0.04708,0.3399,0.24313,0.20226,0.03086,0.00967
3.2479,0.51215,0.65786,0.1279,0.04711,0.33988,0.2431,0.20228,0.03088,0.00968
3.2486,0.51215,0.65786,0.12787,0.04714,0.33987,0.24308,0.2023,0.03091,0.00968
3.2493,0.51215,0.65786,0.12785,0.04717,0.33985,0.24306,0.20233,0.03093,0.00969
3.25,0.51215,0.65786,0.12783,0.0472,0.33984,0.24303,0.20235,0.03095,0.0097
3.2507,0.51215,0.65786,0.12781,0.04723,0.33983,0.24301,0.20237,0.03097,0.00971
